Date,ProductID,WarehouseID,UnitsSold,Revenue
9/5/2025,P012,W01,16,9568
5/5/2025,P035,W09,20,125760
11/11/2025,P037,W05,15,77895
7/22/2025,P065,W06,3,9870
11/15/2025,P035,W09,10,14680
7/22/2025,P035,W07,9,39780
4/18/2025,P080,W08,18,64458
9/14/2025,P049,W03,6,36102
9/27/2025,P089,W01,20,7780
8/5/2025,P076,W09,20,134460
6/8/2025,P071,W03,9,49698
9/10/2025,P090,W06,20,121160
8/16/2025,P058,W05,12,75564
6/16/2025,P096,W05,3,1407
3/24/2025,P028,W07,9,54189
2/4/2025,P029,W06,2,12906
11/3/2025,P012,W02,9,6867
11/8/2025,P021,W04,20,14120
10/5/2025,P073,W01,19,101897
12/19/2025,P064,W01,4,9640
10/29/2025,P064,W02,17,105247
5/17/2025,P030,W02,3,14046
1/8/2025,P095,W09,17,50949
3/1/2025,P019,W10,11,63635
4/25/2025,P025,W09,14,30506
4/1/2025,P059,W10,20,78580
12/1/2025,P029,W05,15,90480
4/30/2025,P041,W06,9,41814
11/6/2025,P040,W08,5,15400
12/1/2025,P076,W10,11,42361
9/8/2025,P092,W04,12,5544
5/4/2025,P032,W01,1,1681
7/22/2025,P020,W05,10,66740
10/15/2025,P018,W10,16,84384
6/13/2025,P095,W09,8,50680
11/8/2025,P100,W08,10,31070
11/19/2025,P093,W09,15,28935
3/10/2025,P027,W01,5,21580
2/13/2025,P005,W05,4,19572
9/22/2025,P003,W06,5,3415
8/21/2025,P022,W08,7,7413
10/11/2025,P053,W09,7,42399
9/19/2025,P094,W01,7,34615
12/22/2025,P076,W07,6,21948
7/24/2025,P074,W01,6,20724
12/6/2025,P044,W03,6,39936
1/23/2025,P078,W02,18,38520
4/24/2025,P040,W06,10,6830
1/20/2025,P045,W01,4,20676
9/21/2025,P057,W03,13,33839
8/11/2025,P083,W02,10,29960
8/2/2025,P089,W08,17,95081
11/10/2025,P096,W02,20,44980
7/7/2025,P097,W06,12,49860
8/6/2025,P098,W07,5,1155
4/15/2025,P076,W03,3,3405
5/24/2025,P060,W03,14,18466
3/24/2025,P013,W09,9,53244
6/2/2025,P038,W03,9,32976
3/9/2025,P053,W05,11,23518
10/22/2025,P020,W02,8,32304
4/30/2025,P088,W01,8,26200
9/11/2025,P036,W09,12,64380
1/7/2025,P049,W02,15,20700
10/19/2025,P021,W03,4,19684
7/30/2025,P058,W09,2,11044
6/4/2025,P057,W04,19,4351
5/21/2025,P015,W04,12,26712
10/18/2025,P040,W03,9,36522
2/25/2025,P043,W09,3,2124
2/11/2025,P016,W08,14,59696
6/18/2025,P043,W09,14,18466
2/8/2025,P072,W01,1,6220
2/19/2025,P016,W08,18,92052
9/16/2025,P052,W04,8,48152
2/12/2025,P048,W08,8,43256
4/29/2025,P023,W03,16,107712
12/26/2025,P076,W03,5,6105
8/17/2025,P007,W04,16,95136
5/26/2025,P054,W02,4,10244
7/14/2025,P061,W01,19,92739
2/14/2025,P097,W10,8,47288
11/18/2025,P040,W07,14,66220
12/20/2025,P089,W10,17,97546
8/12/2025,P021,W01,15,46575
10/22/2025,P093,W06,18,7506
10/4/2025,P039,W10,14,39942
5/4/2025,P003,W08,14,94864
12/29/2025,P029,W07,10,17880
6/2/2025,P094,W07,16,103792
9/24/2025,P053,W01,14,64918
3/31/2025,P015,W09,15,67905
7/5/2025,P017,W08,7,46697
2/10/2025,P055,W05,12,42024
7/8/2025,P007,W06,10,38610
3/27/2025,P099,W07,6,14208
1/7/2025,P049,W08,10,40800
12/19/2025,P051,W10,20,11720
5/14/2025,P071,W10,7,41972
7/19/2025,P013,W01,12,25920
7/9/2025,P005,W03,3,10761
4/17/2025,P089,W04,19,64125
6/8/2025,P075,W07,9,26604
9/14/2025,P023,W07,1,3236
5/31/2025,P017,W05,4,20712
10/22/2025,P010,W09,11,54384
4/26/2025,P094,W10,2,9892
9/19/2025,P022,W10,13,14391
2/1/2025,P026,W04,3,6384
10/16/2025,P077,W09,8,22072
8/7/2025,P005,W06,12,61092
1/17/2025,P086,W05,17,66776
2/28/2025,P014,W04,5,8975
3/1/2025,P035,W06,2,5632
4/4/2025,P080,W06,3,5055
10/31/2025,P086,W05,13,10465
9/24/2025,P033,W06,18,16488
12/17/2025,P019,W03,5,7520
12/16/2025,P026,W03,9,35856
4/1/2025,P007,W02,14,48818
6/27/2025,P099,W09,1,3501
4/11/2025,P008,W07,20,6640
8/31/2025,P057,W03,4,27724
11/26/2025,P033,W06,11,56100
8/18/2025,P083,W02,10,33940
9/27/2025,P006,W01,1,4205
3/9/2025,P014,W01,7,25515
4/3/2025,P044,W03,5,28025
1/21/2025,P023,W02,11,41459
3/30/2025,P059,W04,13,19695
5/5/2025,P044,W09,15,104235
8/5/2025,P054,W01,5,27145
10/20/2025,P039,W05,20,37940
3/15/2025,P059,W08,19,19247
11/30/2025,P086,W08,5,15060
10/30/2025,P089,W07,6,15366
2/10/2025,P051,W02,6,16326
1/14/2025,P054,W09,12,64692
10/18/2025,P007,W06,8,52824
8/7/2025,P057,W10,14,76888
3/14/2025,P097,W04,18,59292
6/2/2025,P035,W02,3,8949
7/4/2025,P060,W04,18,79326
10/12/2025,P063,W01,7,29799
5/3/2025,P058,W04,3,2220
12/27/2025,P081,W06,16,101600
9/17/2025,P081,W09,2,7750
11/22/2025,P028,W09,8,55312
11/7/2025,P040,W03,4,6792
9/10/2025,P031,W08,2,4858
7/1/2025,P036,W08,15,53670
1/5/2025,P041,W05,8,37432
3/15/2025,P033,W08,4,920
8/18/2025,P076,W01,12,42276
10/22/2025,P055,W07,19,69825
2/24/2025,P001,W10,6,6132
8/26/2025,P033,W07,9,18432
1/1/2025,P022,W09,15,47970
8/23/2025,P088,W06,19,35530
1/20/2025,P095,W02,19,38190
8/22/2025,P070,W04,14,97734
11/7/2025,P062,W09,15,78585
5/10/2025,P028,W06,18,3168
7/1/2025,P054,W07,12,25800
4/2/2025,P003,W09,5,4720
4/7/2025,P079,W10,20,103440
11/19/2025,P001,W04,7,1316
5/6/2025,P010,W02,9,47619
12/22/2025,P027,W07,1,5927
9/11/2025,P038,W01,19,125723
2/25/2025,P006,W08,10,44170
8/18/2025,P047,W02,2,1566
9/12/2025,P020,W05,13,5512
1/4/2025,P012,W03,13,26520
10/26/2025,P048,W10,17,109208
8/7/2025,P006,W09,3,19938
4/5/2025,P030,W06,12,18120
7/26/2025,P079,W05,9,56682
11/23/2025,P093,W01,1,1216
7/26/2025,P073,W05,4,20700
3/2/2025,P082,W06,12,36216
12/29/2025,P034,W05,17,31297
11/21/2025,P049,W02,8,19784
11/2/2025,P020,W10,11,22011
6/2/2025,P002,W09,9,37773
6/28/2025,P039,W08,20,98800
7/31/2025,P018,W01,20,6920
7/26/2025,P070,W04,5,34930
10/31/2025,P079,W02,12,17448
9/28/2025,P060,W02,15,29775
2/28/2025,P011,W06,9,62172
11/18/2025,P075,W08,6,40068
6/21/2025,P032,W01,14,85512
2/2/2025,P062,W09,9,58491
10/13/2025,P034,W09,18,20106
2/11/2025,P023,W06,5,25215
11/6/2025,P004,W02,13,31915
1/17/2025,P015,W01,15,6285
1/7/2025,P043,W04,7,6426
7/25/2025,P078,W06,6,29418
11/30/2025,P024,W02,18,68022
4/21/2025,P053,W03,5,1505
8/27/2025,P033,W09,5,27445
10/17/2025,P060,W02,7,34573
9/9/2025,P042,W02,5,22090
8/19/2025,P026,W09,15,58665
5/18/2025,P059,W03,14,23072
10/1/2025,P021,W04,13,33488
4/6/2025,P038,W01,19,31578
9/4/2025,P091,W01,2,4932
12/11/2025,P044,W07,9,47079
11/27/2025,P014,W10,1,2534
6/20/2025,P057,W04,15,62940
1/5/2025,P046,W04,8,6152
8/27/2025,P012,W04,6,12882
11/24/2025,P034,W05,5,20040
5/10/2025,P045,W01,12,48576
7/16/2025,P092,W07,6,26910
9/8/2025,P003,W06,5,1510
8/2/2025,P024,W01,8,46232
2/26/2025,P004,W01,1,1273
6/16/2025,P018,W09,13,12701
8/13/2025,P093,W10,20,133520
1/10/2025,P042,W05,7,22792
7/4/2025,P064,W04,18,23346
12/11/2025,P018,W09,18,89694
12/16/2025,P006,W06,17,8874
11/1/2025,P056,W02,14,32060
5/24/2025,P058,W08,7,8218
3/14/2025,P096,W01,5,11060
6/28/2025,P097,W01,20,107240
5/29/2025,P058,W09,5,29350
10/16/2025,P093,W05,15,27420
11/16/2025,P057,W08,1,2778
11/5/2025,P076,W07,8,16472
8/18/2025,P017,W07,1,519
8/11/2025,P016,W01,2,11618
9/25/2025,P018,W04,6,11832
4/29/2025,P040,W08,1,2956
7/13/2025,P064,W09,4,14340
5/8/2025,P038,W08,1,6393
8/12/2025,P075,W09,11,71808
7/15/2025,P042,W01,11,70884
6/4/2025,P051,W03,13,7345
8/9/2025,P021,W03,12,61644
2/7/2025,P060,W05,2,4158
8/2/2025,P030,W03,20,97540
3/4/2025,P032,W07,4,3828
5/23/2025,P020,W03,12,16548
10/27/2025,P044,W10,17,20043
2/1/2025,P098,W03,20,10960
6/29/2025,P099,W08,15,86115
8/4/2025,P062,W08,10,6560
6/22/2025,P044,W02,5,19700
5/24/2025,P063,W05,17,100776
6/30/2025,P004,W04,20,139160
11/2/2025,P077,W06,11,49181
7/23/2025,P077,W08,17,46172
6/20/2025,P032,W06,8,47032
4/24/2025,P052,W06,6,20052
11/15/2025,P025,W04,16,104944
3/15/2025,P051,W08,1,1249
10/23/2025,P042,W01,11,67694
10/7/2025,P022,W10,1,290
1/2/2025,P001,W06,10,33060
6/23/2025,P055,W05,3,9747
8/13/2025,P053,W10,17,51901
10/17/2025,P070,W09,4,27212
5/22/2025,P072,W07,6,19110
11/10/2025,P014,W07,18,111258
9/27/2025,P073,W04,13,64584
3/20/2025,P082,W07,18,84816
9/23/2025,P075,W01,19,130891
10/7/2025,P086,W05,8,19056
12/5/2025,P096,W08,12,24948
11/12/2025,P009,W07,8,36512
12/2/2025,P100,W07,4,12428
9/29/2025,P086,W05,15,92700
3/27/2025,P095,W03,12,31908
11/14/2025,P057,W04,1,6523
9/10/2025,P055,W03,16,40144
5/26/2025,P075,W05,4,4276
6/27/2025,P025,W01,15,16275
11/12/2025,P087,W08,11,44715
3/7/2025,P062,W01,13,65585
1/7/2025,P007,W02,19,56582
1/26/2025,P089,W06,4,4512
2/23/2025,P055,W08,13,59202
12/1/2025,P046,W09,13,1976
9/16/2025,P085,W04,11,75405
2/8/2025,P027,W02,13,80431
11/10/2025,P064,W08,17,17391
1/8/2025,P083,W10,9,25146
9/17/2025,P093,W03,3,10428
11/12/2025,P084,W09,3,4203
4/19/2025,P097,W06,17,12427
7/15/2025,P004,W08,2,8734
1/24/2025,P092,W05,18,76266
4/24/2025,P059,W02,20,48880
5/31/2025,P040,W07,8,44120
6/17/2025,P017,W08,19,55765
5/22/2025,P004,W08,5,5610
11/28/2025,P048,W07,14,45318
12/30/2025,P091,W06,6,31206
8/25/2025,P027,W07,11,17490
12/2/2025,P095,W03,2,9798
10/11/2025,P041,W03,8,45048
2/15/2025,P031,W01,4,24220
3/25/2025,P077,W08,5,7530
5/2/2025,P053,W03,18,115884
3/6/2025,P020,W10,16,95616
12/8/2025,P059,W02,6,39900
3/10/2025,P012,W07,18,61416
3/28/2025,P016,W03,4,2048
9/10/2025,P008,W08,17,100623
3/12/2025,P018,W09,5,28970
2/27/2025,P072,W04,15,14580
11/3/2025,P072,W08,7,32648
11/16/2025,P031,W05,16,47376
12/12/2025,P013,W09,13,85631
7/11/2025,P030,W08,11,14443
4/25/2025,P084,W09,20,79900
11/8/2025,P041,W02,17,17068
4/8/2025,P012,W02,5,13750
2/21/2025,P042,W01,15,78825
11/27/2025,P057,W06,4,14136
8/2/2025,P061,W10,19,30172
9/23/2025,P017,W10,11,58399
12/19/2025,P039,W02,2,8530
4/5/2025,P067,W01,3,10668
4/21/2025,P013,W05,6,19710
8/24/2025,P087,W09,15,13890
7/10/2025,P039,W03,4,18036
1/24/2025,P024,W06,20,115540
8/28/2025,P060,W04,16,37424
10/28/2025,P048,W07,8,12608
7/25/2025,P051,W05,17,99671
10/28/2025,P007,W06,14,28098
3/6/2025,P004,W03,12,65052
10/1/2025,P042,W05,10,40220
12/3/2025,P039,W01,5,16860
12/2/2025,P053,W10,1,1584
3/17/2025,P071,W02,16,101616
3/30/2025,P077,W06,2,3782
6/2/2025,P042,W10,11,28347
1/29/2025,P024,W02,1,1463
11/14/2025,P036,W02,1,4762
12/11/2025,P082,W07,8,43984
9/6/2025,P079,W05,4,8136
7/4/2025,P048,W06,18,14238
6/4/2025,P089,W05,11,27489
5/7/2025,P063,W08,7,5985
1/10/2025,P010,W06,9,25677
10/29/2025,P013,W04,18,88056
10/31/2025,P064,W08,19,63460
12/29/2025,P034,W02,4,17816
1/19/2025,P063,W09,1,4427
5/4/2025,P028,W09,19,76475
2/26/2025,P088,W07,1,4718
3/27/2025,P012,W09,9,27342
1/28/2025,P012,W08,8,34224
2/7/2025,P077,W06,11,76934
5/16/2025,P079,W10,6,26616
1/20/2025,P079,W09,11,54076
2/13/2025,P025,W04,1,6251
4/2/2025,P019,W03,5,27860
10/15/2025,P005,W08,20,108040
8/15/2025,P094,W09,7,3451
12/11/2025,P044,W10,7,44331
9/22/2025,P004,W05,5,6640
12/19/2025,P080,W04,12,12012
11/2/2025,P038,W05,6,14442
8/15/2025,P012,W05,2,11226
8/17/2025,P099,W05,17,42194
8/27/2025,P095,W06,6,37464
6/24/2025,P083,W04,10,21270
10/20/2025,P002,W03,9,45414
4/5/2025,P094,W01,3,5577
10/15/2025,P002,W05,13,2275
1/22/2025,P047,W05,3,12000
9/25/2025,P034,W03,2,7370
6/28/2025,P037,W07,1,1588
11/19/2025,P003,W02,17,15555
11/25/2025,P054,W06,15,14715
4/6/2025,P095,W09,4,10772
8/6/2025,P075,W02,20,77720
12/9/2025,P033,W08,14,18522
7/9/2025,P018,W06,13,62543
4/9/2025,P083,W10,2,4982
1/1/2025,P004,W04,12,63216
10/7/2025,P091,W06,1,4007
9/29/2025,P080,W10,6,30114
12/4/2025,P033,W07,14,51198
2/4/2025,P027,W01,8,39704
6/14/2025,P029,W09,20,39360
10/23/2025,P044,W09,11,42130
12/11/2025,P088,W10,17,58463
1/9/2025,P069,W03,15,9255
7/28/2025,P032,W10,15,15270
12/14/2025,P099,W10,3,5391
4/21/2025,P025,W07,3,15024
11/10/2025,P028,W03,17,21250
4/24/2025,P098,W09,14,68712
2/6/2025,P093,W07,5,22210
6/11/2025,P048,W08,10,20670
5/12/2025,P041,W05,9,32688
12/22/2025,P040,W02,5,2825
8/31/2025,P036,W04,2,13954
6/22/2025,P024,W01,19,9823
9/27/2025,P062,W01,10,11210
1/12/2025,P029,W03,8,23528
2/17/2025,P057,W01,5,28895
5/29/2025,P035,W06,11,33352
8/28/2025,P092,W09,6,26028
6/17/2025,P092,W10,4,20344
6/11/2025,P090,W02,11,76956
7/15/2025,P071,W02,12,23112
6/17/2025,P021,W09,9,24327
1/13/2025,P006,W05,1,1743
10/9/2025,P030,W05,11,38951
12/17/2025,P099,W07,10,33210
12/26/2025,P013,W09,6,31278
10/25/2025,P093,W01,14,81004
4/22/2025,P072,W08,14,6524
5/2/2025,P059,W03,12,30504
4/25/2025,P096,W09,13,52442
1/7/2025,P049,W05,11,66143
1/9/2025,P009,W08,4,14828
9/10/2025,P059,W05,13,22217
4/27/2025,P032,W06,16,61968
8/20/2025,P088,W02,5,18420
12/23/2025,P039,W09,11,17116
9/5/2025,P019,W03,2,6708
10/28/2025,P013,W06,4,8436
4/11/2025,P066,W08,19,40527
7/21/2025,P012,W04,12,58692
3/17/2025,P020,W09,1,372
9/26/2025,P043,W10,1,5623
6/7/2025,P001,W07,3,8982
1/23/2025,P066,W06,9,60228
9/18/2025,P069,W03,16,2960
3/17/2025,P090,W04,20,56800
12/25/2025,P035,W01,3,20919
11/26/2025,P005,W10,15,90690
12/28/2025,P044,W04,7,25585
11/10/2025,P042,W08,18,7794
3/10/2025,P060,W09,14,31794
8/27/2025,P010,W02,2,8154
1/29/2025,P034,W07,2,8262
3/13/2025,P074,W05,7,14175
10/27/2025,P024,W06,20,88940
8/12/2025,P066,W01,16,17856
6/19/2025,P056,W06,2,5822
1/25/2025,P085,W06,17,107661
1/11/2025,P016,W10,19,16815
12/26/2025,P045,W03,1,4744
4/28/2025,P097,W08,5,16490
7/15/2025,P021,W10,15,36120
1/22/2025,P066,W07,6,13872
12/30/2025,P086,W08,18,10224
3/10/2025,P038,W05,9,58077
10/19/2025,P008,W07,20,72840
10/4/2025,P068,W08,18,14472
11/16/2025,P026,W02,14,50134
6/23/2025,P088,W02,11,7447
4/6/2025,P003,W05,6,3096
11/23/2025,P049,W08,16,4912
6/23/2025,P004,W01,15,103110
1/9/2025,P060,W01,12,37884
5/13/2025,P058,W09,10,27680
12/23/2025,P026,W04,18,58608
3/3/2025,P031,W05,7,11312
9/21/2025,P065,W06,2,3190
2/25/2025,P093,W05,6,25110
3/14/2025,P008,W05,4,14448
6/21/2025,P093,W08,3,15018
10/14/2025,P079,W10,11,14476
4/13/2025,P026,W07,17,42398
5/21/2025,P040,W03,11,59037
11/9/2025,P089,W08,3,10227
4/17/2025,P011,W06,17,12223
4/24/2025,P020,W07,16,15968
7/13/2025,P004,W09,17,7786
10/11/2025,P073,W06,20,128260
4/9/2025,P063,W10,9,47835
6/23/2025,P056,W02,3,9351
11/16/2025,P026,W06,20,57600
9/4/2025,P001,W04,14,74592
11/25/2025,P067,W10,17,93755
8/22/2025,P006,W08,3,13185
10/30/2025,P072,W09,18,29754
3/9/2025,P055,W08,6,27678
3/27/2025,P025,W05,14,38416
11/8/2025,P047,W08,4,13444
1/6/2025,P003,W07,7,6279
7/24/2025,P027,W07,12,56724
2/11/2025,P024,W05,8,45552
8/4/2025,P052,W08,9,42642
10/23/2025,P099,W02,11,73073
3/23/2025,P053,W07,8,22656
9/13/2025,P056,W03,9,4833
10/14/2025,P002,W03,1,178
3/8/2025,P018,W06,18,93384
10/22/2025,P035,W06,13,3068
2/6/2025,P076,W01,12,25740
8/20/2025,P099,W08,8,30320
3/28/2025,P050,W02,7,4053
7/27/2025,P031,W10,17,77095
5/29/2025,P098,W07,9,61956
12/29/2025,P001,W07,2,5730
2/6/2025,P008,W07,10,14150
5/8/2025,P018,W02,12,20892
3/23/2025,P015,W02,14,77854
2/28/2025,P084,W09,18,74124
7/1/2025,P100,W04,17,57069
9/28/2025,P054,W05,9,25956
5/25/2025,P071,W07,16,77152
4/14/2025,P100,W01,14,64022
4/13/2025,P027,W08,5,34215
11/2/2025,P059,W04,9,61542
7/8/2025,P004,W01,13,44265
2/15/2025,P062,W07,9,40599
12/2/2025,P026,W07,19,35720
3/4/2025,P094,W05,11,18810
11/30/2025,P003,W10,15,65520
2/12/2025,P011,W02,2,12458
7/31/2025,P040,W06,10,33640
2/3/2025,P085,W08,19,47576
6/18/2025,P075,W05,18,34380
4/18/2025,P083,W03,19,67222
12/25/2025,P027,W06,16,31696
1/5/2025,P030,W09,16,68096
9/30/2025,P077,W05,7,20328
1/6/2025,P019,W07,16,106208
9/15/2025,P005,W08,9,52587
1/18/2025,P048,W04,14,84280
6/22/2025,P060,W05,20,128180
8/17/2025,P082,W08,1,3226
2/22/2025,P052,W04,8,19880
6/6/2025,P083,W03,19,129675
10/16/2025,P004,W09,19,101061
1/5/2025,P068,W06,7,20265
5/15/2025,P062,W06,7,34118
2/21/2025,P055,W01,16,67520
6/6/2025,P016,W05,15,81750
10/23/2025,P061,W08,19,39653
6/9/2025,P095,W09,18,32004
4/3/2025,P006,W01,20,129800
11/28/2025,P018,W04,2,9370
7/25/2025,P060,W01,5,22270
11/27/2025,P075,W02,16,103456
2/25/2025,P073,W10,18,48258
10/20/2025,P047,W10,10,43020
1/18/2025,P064,W04,20,123160
9/11/2025,P044,W02,15,5445
5/8/2025,P026,W04,14,22960
9/25/2025,P006,W06,13,29224
12/2/2025,P052,W10,20,45860
6/14/2025,P025,W05,11,55737
4/30/2025,P051,W02,5,12995
5/13/2025,P068,W08,10,61690
10/15/2025,P012,W10,15,49290
4/27/2025,P003,W10,12,37428
7/29/2025,P025,W05,14,78722
4/1/2025,P064,W03,19,49742
10/27/2025,P095,W08,9,61326
5/6/2025,P017,W01,6,4998
12/25/2025,P040,W03,14,47124
12/19/2025,P074,W06,18,9738
1/27/2025,P020,W06,11,67243
2/24/2025,P083,W05,19,124279
5/24/2025,P091,W03,6,1200
11/14/2025,P088,W01,14,57512
4/17/2025,P024,W01,14,80640
4/20/2025,P062,W04,15,104595
11/20/2025,P057,W05,1,1094
9/25/2025,P065,W03,6,11484
10/25/2025,P023,W05,1,2510
4/3/2025,P076,W02,4,26992
9/28/2025,P054,W04,4,1456
1/6/2025,P032,W07,1,677
6/6/2025,P057,W01,7,8106
11/7/2025,P024,W08,3,18891
3/5/2025,P097,W06,16,27824
6/18/2025,P021,W01,17,99620
4/14/2025,P078,W01,11,36157
6/4/2025,P046,W10,11,28545
8/27/2025,P066,W09,16,35136
1/3/2025,P066,W03,8,13944
6/6/2025,P021,W06,10,53540
5/25/2025,P072,W05,20,123560
12/13/2025,P051,W04,12,74592
6/22/2025,P073,W02,12,38712
4/21/2025,P079,W09,9,17118
8/21/2025,P024,W04,9,15543
4/18/2025,P017,W02,8,32192
10/4/2025,P016,W06,14,8442
6/18/2025,P083,W09,6,32334
11/16/2025,P081,W09,18,16218
1/22/2025,P034,W03,10,19410
2/18/2025,P060,W03,6,41304
11/11/2025,P036,W09,11,46057
10/7/2025,P098,W09,3,1515
10/6/2025,P013,W10,8,36944
6/17/2025,P019,W08,11,43252
3/3/2025,P074,W10,17,33762
10/28/2025,P048,W05,15,62985
9/23/2025,P053,W10,10,23520
5/18/2025,P013,W02,19,6973
12/2/2025,P048,W03,1,1902
3/29/2025,P080,W02,12,65100
7/28/2025,P017,W07,8,23192
2/4/2025,P030,W06,6,18402
12/16/2025,P022,W06,2,12110
7/15/2025,P008,W01,13,72176
7/27/2025,P026,W06,14,95718
8/22/2025,P010,W10,16,35488
6/6/2025,P022,W05,12,16320
9/28/2025,P043,W01,7,48055
4/20/2025,P056,W08,14,67550
5/30/2025,P029,W01,16,33600
5/25/2025,P005,W06,10,6250
10/28/2025,P062,W03,11,64460
2/16/2025,P035,W06,12,29304
4/3/2025,P056,W02,7,48699
7/20/2025,P080,W09,3,19836
2/18/2025,P021,W08,3,20868
6/19/2025,P082,W08,12,82908
11/22/2025,P076,W06,5,33195
5/23/2025,P007,W03,13,27131
8/5/2025,P077,W04,6,34968
8/17/2025,P086,W04,15,34725
11/19/2025,P068,W10,20,74920
9/18/2025,P084,W01,1,6751
1/22/2025,P045,W01,14,48566
8/9/2025,P068,W08,6,15042
3/26/2025,P022,W04,5,20450
12/11/2025,P038,W04,1,481
3/11/2025,P039,W09,9,53730
9/10/2025,P076,W09,9,60930
12/8/2025,P087,W07,18,34920
4/8/2025,P091,W07,10,21980
12/20/2025,P053,W04,15,18450
2/1/2025,P073,W05,13,30095
9/10/2025,P029,W10,9,19332
11/27/2025,P093,W06,11,62854
10/23/2025,P027,W02,1,3592
2/6/2025,P018,W01,20,120200
5/24/2025,P085,W01,16,52480
3/20/2025,P016,W05,1,1662
4/19/2025,P097,W01,2,2620
8/22/2025,P064,W07,12,80364
10/6/2025,P036,W09,13,10166
6/25/2025,P039,W07,3,8646
11/19/2025,P027,W06,14,65562
6/8/2025,P071,W08,8,55504
10/30/2025,P007,W06,19,72390
1/13/2025,P041,W02,5,25725
5/1/2025,P020,W05,16,101440
1/15/2025,P037,W02,10,27070
12/5/2025,P033,W02,1,4381
7/4/2025,P003,W05,2,11686
11/23/2025,P065,W02,15,89625
7/22/2025,P049,W08,17,86853
8/12/2025,P036,W06,8,39720
2/10/2025,P097,W07,7,11515
9/16/2025,P085,W01,7,41328
12/4/2025,P068,W08,14,8792
12/26/2025,P072,W07,7,21665
10/10/2025,P033,W08,18,42588
4/19/2025,P012,W10,17,101830
12/18/2025,P077,W08,7,31703
10/3/2025,P078,W01,3,1380
9/2/2025,P039,W07,3,11451
1/29/2025,P100,W09,16,107840
11/19/2025,P037,W05,13,73398
5/6/2025,P013,W08,4,17504
9/20/2025,P079,W10,1,3739
4/26/2025,P028,W09,10,32510
1/6/2025,P095,W06,1,1120
9/20/2025,P076,W07,13,29510
10/7/2025,P060,W02,18,10476
12/6/2025,P083,W05,9,5895
11/1/2025,P063,W06,16,87392
9/16/2025,P058,W01,7,22729
5/16/2025,P097,W10,2,8846
3/9/2025,P089,W07,7,43260
4/19/2025,P046,W07,20,10140
3/17/2025,P018,W06,10,51680
12/13/2025,P091,W04,7,31990
12/17/2025,P072,W05,7,28301
1/28/2025,P086,W10,1,5623
10/20/2025,P078,W08,6,23826
6/26/2025,P079,W10,8,39872
5/8/2025,P026,W03,8,51496
8/1/2025,P074,W09,2,7016
5/2/2025,P042,W05,12,24672
3/6/2025,P038,W09,6,6402
8/21/2025,P090,W08,1,6044
9/1/2025,P054,W04,1,508
3/12/2025,P061,W09,14,91434
12/3/2025,P065,W03,18,117846
3/11/2025,P059,W01,20,52000
1/5/2025,P093,W01,7,21847
12/28/2025,P041,W04,7,20440
6/11/2025,P010,W09,17,20434
5/7/2025,P019,W06,9,26271
3/2/2025,P061,W08,17,86870
10/23/2025,P058,W09,2,13652
2/28/2025,P029,W06,15,20985
4/10/2025,P015,W06,1,392
12/29/2025,P099,W09,7,14378
10/18/2025,P018,W06,1,5911
9/22/2025,P032,W06,6,34656
11/21/2025,P001,W09,9,25065
11/21/2025,P094,W01,1,299
2/25/2025,P014,W08,19,52288
6/17/2025,P027,W05,8,21504
7/6/2025,P082,W07,4,828
4/4/2025,P053,W01,20,50060
3/7/2025,P045,W07,18,42318
11/28/2025,P048,W01,19,30229
6/25/2025,P047,W10,20,94160
6/7/2025,P096,W01,9,17298
6/9/2025,P056,W01,18,40986
10/13/2025,P023,W03,16,74368
4/30/2025,P050,W01,9,42651
8/24/2025,P008,W09,18,69138
10/20/2025,P094,W08,16,47712
9/13/2025,P048,W01,7,25942
10/1/2025,P003,W09,15,94065
5/31/2025,P057,W03,13,69615
11/2/2025,P033,W09,15,64725
1/29/2025,P052,W02,5,10100
1/24/2025,P031,W10,20,95320
12/15/2025,P030,W08,16,12672
8/14/2025,P059,W09,19,76380
7/11/2025,P072,W04,15,71025
6/25/2025,P011,W09,7,8981
8/13/2025,P012,W01,11,68574
6/6/2025,P086,W01,20,31640
7/15/2025,P089,W04,5,12165
11/22/2025,P066,W01,5,13075
4/13/2025,P031,W06,9,13077
8/24/2025,P052,W02,9,51714
6/11/2025,P046,W03,11,7359
1/10/2025,P100,W06,6,23382
6/10/2025,P057,W05,15,81300
6/14/2025,P036,W08,14,14882
12/2/2025,P017,W10,7,39375
11/15/2025,P083,W07,3,3315
9/17/2025,P056,W05,19,14972
9/16/2025,P034,W03,2,7886
10/6/2025,P020,W07,8,53200
5/9/2025,P016,W03,4,7804
3/18/2025,P027,W09,7,41916
11/23/2025,P065,W06,10,46200
5/7/2025,P066,W04,10,40820
10/22/2025,P049,W01,19,123291
7/18/2025,P089,W07,1,6618
5/17/2025,P054,W07,11,51304
7/7/2025,P086,W08,8,9136
4/27/2025,P056,W09,4,4232
7/9/2025,P007,W10,9,20763
6/8/2025,P006,W01,6,22584
5/22/2025,P054,W10,18,6480
10/25/2025,P083,W06,11,54296
10/24/2025,P008,W03,19,17347
1/28/2025,P022,W05,11,32263
10/22/2025,P023,W07,1,2511
4/16/2025,P011,W06,10,37220
2/27/2025,P020,W02,11,6589
7/10/2025,P011,W03,14,5782
11/21/2025,P097,W02,6,33198
3/19/2025,P018,W06,15,16170
4/23/2025,P067,W03,17,84796
